Conference,paperIdx,tableIdx,rowIdx,colIdx,type,semantic_0,sc_ch_raw,sc_ch_raw_type,human_Check,obj_cell_values,tableLink,paperLink,semantic_0_clean,semantic_1
Nicotine & Tobacco Research,1236,2,20,0,sbjCol,Housing status,Housing status,,,,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204705152,http://dx.doi.org/10.1093/ntr/nty208,,
Nicotine & Tobacco Research,1236,2,21,0,sbjCol,Housing status,Stable,,,43 (82.7%); 40 (83.3%); 0.2,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204705152,http://dx.doi.org/10.1093/ntr/nty208,,
Nicotine & Tobacco Research,1236,2,22,0,sbjCol,Housing status,Transitional,,,6 (11.5%); 8 (16.7%); ,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204705152,http://dx.doi.org/10.1093/ntr/nty208,,
Nicotine & Tobacco Research,1236,2,23,0,sbjCol,Housing status,Homeless,,,3 (5.8%); 0 (0.0%); ,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204705152,http://dx.doi.org/10.1093/ntr/nty208,,
Nicotine & Tobacco Research,1236,2,24,0,sbjCol,Employment status,Employment status,,,,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204705152,http://dx.doi.org/10.1093/ntr/nty208,,
Nicotine & Tobacco Research,1236,2,25,0,sbjCol,Employment status,Unemployed/disabled,,,42 (80.8%); 40 (83.3%); 0.94,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204705152,http://dx.doi.org/10.1093/ntr/nty208,,
Nicotine & Tobacco Research,1236,2,26,0,sbjCol,Employment status,Part-time employment,,,6 (11.5%); 5 (10.4%); ,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204705152,http://dx.doi.org/10.1093/ntr/nty208,,
Nicotine & Tobacco Research,1236,2,27,0,sbjCol,Employment status,Full-time employment,,,4 (7.7%); 3 (6.3%); ,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204705152,http://dx.doi.org/10.1093/ntr/nty208,,
Nicotine & Tobacco Research,1236,2,28,0,sbjCol,HIV risk behavior,HIV risk behavior,,,,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204705152,http://dx.doi.org/10.1093/ntr/nty208,,
Nicotine & Tobacco Research,1236,2,29,0,sbjCol,HIV risk behavior,Heterosexual contact,,,23 (44.2%); 24 (50.0%); 0.73,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204705152,http://dx.doi.org/10.1093/ntr/nty208,,
Nicotine & Tobacco Research,1236,2,30,0,sbjCol,HIV risk behavior,Same-sex contact,,,15 (35.7%); 17 (35.4%); ,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204705152,http://dx.doi.org/10.1093/ntr/nty208,,
Nicotine & Tobacco Research,1236,2,31,0,sbjCol,HIV risk behavior,Injection drug use,,,2 (3.8%); 1 (2.1%); ,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204705152,http://dx.doi.org/10.1093/ntr/nty208,,
Nicotine & Tobacco Research,1236,2,32,0,sbjCol,HIV risk behavior,Transfusion,,,1 (1.9%); 0 (0.0%); ,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204705152,http://dx.doi.org/10.1093/ntr/nty208,,
Nicotine & Tobacco Research,1236,2,33,0,sbjCol,HIV risk behavior,Other/unknown,,,11 (21.2%); 6 (12.5%); ,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204705152,http://dx.doi.org/10.1093/ntr/nty208,Race/Ethnicity,Others; 
Nicotine & Tobacco Research,1236,2,34,0,sbjCol,HIV risk behavior,Most recent CD4+ count (range) ± SD,,,704 (4-1785) ± 329; 660 (15–1882) ± 430; 0.56,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204705152,http://dx.doi.org/10.1093/ntr/nty208,,
Nicotine & Tobacco Research,1236,2,35,0,sbjCol,HIV risk behavior,Undetectable HIV1 viral load,,,40 (76.9%); 28 (58.3%); 0.05,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204705152,http://dx.doi.org/10.1093/ntr/nty208,,
Nicotine & Tobacco Research,1236,2,36,0,sbjCol,HIV risk behavior,Daily cigarette consumption,,,10.3 ± 6.3; 12.1 ± 7.4; 0.18,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204705152,http://dx.doi.org/10.1093/ntr/nty208,,
Nicotine & Tobacco Research,1236,2,37,0,sbjCol,HIV risk behavior,Nicotine dependence scoreb,,,4.2 ± 2.4; 4.9 ± 2.2; 0.09,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204705152,http://dx.doi.org/10.1093/ntr/nty208,,
Nicotine & Tobacco Research,1236,2,38,0,sbjCol,Nicotine dependence category,Nicotine dependence category,,,,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204705152,http://dx.doi.org/10.1093/ntr/nty208,,
Nicotine & Tobacco Research,1236,2,39,0,sbjCol,Nicotine dependence category,Low,,,13 (25.0%); 5 (10.4%); 0.23,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204705152,http://dx.doi.org/10.1093/ntr/nty208,,
Nicotine & Tobacco Research,1236,2,40,0,sbjCol,Nicotine dependence category,Low–moderate,,,16 (30.8%; 14 (29.2%); ,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204705152,http://dx.doi.org/10.1093/ntr/nty208,,
Nicotine & Tobacco Research,1236,2,41,0,sbjCol,Nicotine dependence category,Moderate,,,18 (34.6%); 22 (45.8%); ,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204705152,http://dx.doi.org/10.1093/ntr/nty208,,
Nicotine & Tobacco Research,1236,2,42,0,sbjCol,Nicotine dependence category,High,,,5 (9.6%); 7 (14.6%); ,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204705152,http://dx.doi.org/10.1093/ntr/nty208,,
Nicotine & Tobacco Research,1236,2,43,0,sbjCol,Nicotine dependence category,Motivation to quitc,,,5.8 ± 1.6; 6.3 ± 1.5; 0.13,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204705152,http://dx.doi.org/10.1093/ntr/nty208,,
Nicotine & Tobacco Research,1236,2,44,0,sbjCol,Nicotine dependence category,Depression scored,,,21.5 ± 11.7; 26.1 ± 11.5; 0.05,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204705152,http://dx.doi.org/10.1093/ntr/nty208,,
Nicotine & Tobacco Research,1236,2,45,0,sbjCol,Nicotine dependence category,Anxiety scoree,,,7.83 ± 6.05; 10.3 ± 6.59; 0.05,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204705152,http://dx.doi.org/10.1093/ntr/nty208,,
Nicotine & Tobacco Research,1236,2,0,0,colHd,Characteristic,Characteristic,,,Age (Range) ± SD; Gender; Male; Female; Transgender; Ethnicity; Latino; Non-Latino; Race; Black/African American; White; American Indian or Alaskan native; Hawaiian or Pacific Islander; Educational attainment; ≤8th grade; Some high school; High school graduate or GED; Some college; College graduate; Housing status; Stable; Transitional; Homeless; Employment status; Unemployed/disabled; Part-time employment; Full-time employment; HIV risk behavior; Heterosexual contact; Same-sex contact; Injection drug use; Transfusion; Other/unknown; Most recent CD4+ count (range) ± SD; Undetectable HIV1 viral load; Daily cigarette consumption; Nicotine dependence scoreb; Nicotine dependence category; Low; Low–moderate; Moderate; High; Motivation to quitc; Depression scored; Anxiety scoree,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204705152,http://dx.doi.org/10.1093/ntr/nty208,,
Nicotine & Tobacco Research,1236,2,0,1,colHd,condition,Control condition (N = 52a),,,46.9 (25–64)±10.8; ; 27 (51.9%); 24 (46.2%); 1 (1.9%); ; 18 (34.6%); 34 (65.4%); ; 41 (78.8%); 8 (15.4%); 2 (3.8%); 1 (1.9%); ; 2 (3.8%); 16 (30.8%); 14 (26.9%); 12 (23.1%); 8 (15.4%); ; 43 (82.7%); 6 (11.5%); 3 (5.8%); ; 42 (80.8%); 6 (11.5%); 4 (7.7%); ; 23 (44.2%); 15 (35.7%); 2 (3.8%); 1 (1.9%); 11 (21.2%); 704 (4-1785) ± 329; 40 (76.9%); 10.3 ± 6.3; 4.2 ± 2.4; ; 13 (25.0%); 16 (30.8%; 18 (34.6%); 5 (9.6%); 5.8 ± 1.6; 21.5 ± 11.7; 7.83 ± 6.05,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204705152,http://dx.doi.org/10.1093/ntr/nty208,,
Nicotine & Tobacco Research,1236,2,0,2,colHd,condition,Intervention condition (N = 48a),,,44.7 (26–64)±9.7; ; 26 (54.2%); 20 (41.7%); 2 (4.2%); ; 15 (31.3%); 33 (68.8%); ; 39 (81.3%); 7 (14.6%); 1 (2.1%); 1 (2.1%); ; 2 (3.8%); 13 (27.1%); 19 (39.6%); 6 (12.5%); 8 (16.7%); ; 40 (83.3%); 8 (16.7%); 0 (0.0%); ; 40 (83.3%); 5 (10.4%); 3 (6.3%); ; 24 (50.0%); 17 (35.4%); 1 (2.1%); 0 (0.0%); 6 (12.5%); 660 (15–1882) ± 430; 28 (58.3%); 12.1 ± 7.4; 4.9 ± 2.2; ; 5 (10.4%); 14 (29.2%); 22 (45.8%); 7 (14.6%); 6.3 ± 1.5; 26.1 ± 11.5; 10.3 ± 6.59,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204705152,http://dx.doi.org/10.1093/ntr/nty208,,
Nicotine & Tobacco Research,1236,2,0,3,colHd,p,p,,,0.3; ; ; 0.76; ; ; 0.72; ; ; 0.96; ; ; ; ; 0.57; ; ; ; ; ; 0.2; ; ; ; 0.94; ; ; ; 0.73; ; ; ; ; 0.56; 0.05; 0.18; 0.09; ; 0.23; ; ; ; 0.13; 0.05; 0.05,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/204705152,http://dx.doi.org/10.1093/ntr/nty208,,
Nicotine & Tobacco Research,1262,1,1,0,sbjCol,Age,Age (n = 1854),,,27.7 (4.1),https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202711129,http://dx.doi.org/10.1093/ntr/ntz091,,
Nicotine & Tobacco Research,1262,1,2,0,sbjCol,Gender,Sex (n = 1852),,,,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202711129,http://dx.doi.org/10.1093/ntr/ntz091,,
Nicotine & Tobacco Research,1262,1,3,0,sbjCol,Gender,Male,,,976 (52.7%),https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202711129,http://dx.doi.org/10.1093/ntr/ntz091,,
Nicotine & Tobacco Research,1262,1,4,0,sbjCol,Gender,Female,,,876 (47.3%),https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202711129,http://dx.doi.org/10.1093/ntr/ntz091,,
Nicotine & Tobacco Research,1262,1,5,0,sbjCol,Race/Ethnicity,Race (n = 1845),,,,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202711129,http://dx.doi.org/10.1093/ntr/ntz091,Race/Ethnicity,
Nicotine & Tobacco Research,1262,1,6,0,sbjCol,Race/Ethnicity,White,,,1403 (76.0%),https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202711129,http://dx.doi.org/10.1093/ntr/ntz091,Race/Ethnicity,White; 
Nicotine & Tobacco Research,1262,1,7,0,sbjCol,Race/Ethnicity,Black,,,189 (10.2%),https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202711129,http://dx.doi.org/10.1093/ntr/ntz091,Race/Ethnicity,Black or African American; 
Nicotine & Tobacco Research,1262,1,8,0,sbjCol,Race/Ethnicity,Other,,,253 (13.7%),https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202711129,http://dx.doi.org/10.1093/ntr/ntz091,Race/Ethnicity,Others; 
Nicotine & Tobacco Research,1262,1,9,0,sbjCol,Race/Ethnicity,Ethnicity (n = 1842),,,,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202711129,http://dx.doi.org/10.1093/ntr/ntz091,Race/Ethnicity,
Nicotine & Tobacco Research,1262,1,10,0,sbjCol,Race/Ethnicity,Not Hispanic,,,1583 (85.9%),https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202711129,http://dx.doi.org/10.1093/ntr/ntz091,Race/Ethnicity,; non-Hispanic
Nicotine & Tobacco Research,1262,1,11,0,sbjCol,Race/Ethnicity,Hispanic,,,259 (14.1%),https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202711129,http://dx.doi.org/10.1093/ntr/ntz091,Race/Ethnicity,; Hispanic
Nicotine & Tobacco Research,1262,1,12,0,sbjCol,Income/SES,Income (n = 1839),,,,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202711129,http://dx.doi.org/10.1093/ntr/ntz091,,
Nicotine & Tobacco Research,1262,1,13,0,sbjCol,Income/SES,<$50 000,,,1000 (54.4%),https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202711129,http://dx.doi.org/10.1093/ntr/ntz091,,
Nicotine & Tobacco Research,1262,1,14,0,sbjCol,Income/SES,≥$50 000,,,839 (45.6%),https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202711129,http://dx.doi.org/10.1093/ntr/ntz091,,
Nicotine & Tobacco Research,1262,1,15,0,sbjCol,Sexual orientation (n = 1839),Sexual orientation (n = 1839),,,,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202711129,http://dx.doi.org/10.1093/ntr/ntz091,,
Nicotine & Tobacco Research,1262,1,16,0,sbjCol,Sexual orientation (n = 1839),Heterosexual,,,1507 (81.9%),https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202711129,http://dx.doi.org/10.1093/ntr/ntz091,,
Nicotine & Tobacco Research,1262,1,17,0,sbjCol,Sexual orientation (n = 1839),LGB+,,,332 (18.1%),https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202711129,http://dx.doi.org/10.1093/ntr/ntz091,,
Nicotine & Tobacco Research,1262,1,18,0,sbjCol,E-cigarette user status (n = 1854),E-cigarette user status (n = 1854),,,,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202711129,http://dx.doi.org/10.1093/ntr/ntz091,,
Nicotine & Tobacco Research,1262,1,19,0,sbjCol,E-cigarette user status (n = 1854),Susceptible never user,,,467 (25.2%),https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202711129,http://dx.doi.org/10.1093/ntr/ntz091,,
Nicotine & Tobacco Research,1262,1,20,0,sbjCol,E-cigarette user status (n = 1854),Ever user,,,905 (48.8%),https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202711129,http://dx.doi.org/10.1093/ntr/ntz091,,
Nicotine & Tobacco Research,1262,1,21,0,sbjCol,E-cigarette user status (n = 1854),Current user,,,482 (26.0%),https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202711129,http://dx.doi.org/10.1093/ntr/ntz091,,
Nicotine & Tobacco Research,1262,1,0,0,colHd,,,,,Age (n = 1854); Sex (n = 1852); Male; Female; Race (n = 1845); White; Black; Other; Ethnicity (n = 1842); Not Hispanic; Hispanic; Income (n = 1839); <$50 000; ≥$50 000; Sexual orientation (n = 1839); Heterosexual; LGB+; E-cigarette user status (n = 1854); Susceptible never user; Ever user; Current user,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202711129,http://dx.doi.org/10.1093/ntr/ntz091,,
Nicotine & Tobacco Research,1262,1,0,1,colHd,characteristics,Sample characteristics (N = 1854),,,27.7 (4.1); ; 976 (52.7%); 876 (47.3%); ; 1403 (76.0%); 189 (10.2%); 253 (13.7%); ; 1583 (85.9%); 259 (14.1%); ; 1000 (54.4%); 839 (45.6%); ; 1507 (81.9%); 332 (18.1%); ; 467 (25.2%); 905 (48.8%); 482 (26.0%),https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202711129,http://dx.doi.org/10.1093/ntr/ntz091,,
Nicotine & Tobacco Research,1262,2,1,0,sbjCol,sample,Full sample,,,358 (19.3%); 695 (37.5%); 801 (43.2%),https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202711132,http://dx.doi.org/10.1093/ntr/ntz091,,
Nicotine & Tobacco Research,1262,2,2,0,sbjCol,Color,Color,,,,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202711132,http://dx.doi.org/10.1093/ntr/ntz091,,
Nicotine & Tobacco Research,1262,2,3,0,sbjCol,Color,Black on white,,,102 (16.6%); 238 (38.7%); 275 (44.7%),https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202711132,http://dx.doi.org/10.1093/ntr/ntz091,,
Nicotine & Tobacco Research,1262,2,4,0,sbjCol,Color,Black on yellow,,,117 (18.8%); 254 (40.8%); 252 (40.4%),https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202711132,http://dx.doi.org/10.1093/ntr/ntz091,,
Nicotine & Tobacco Research,1262,2,5,0,sbjCol,Color,Yellow on black,,,139 (22.6%); 203 (33.0%); 274 (44.5%),https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202711132,http://dx.doi.org/10.1093/ntr/ntz091,,
Nicotine & Tobacco Research,1262,2,6,0,sbjCol,Shape,Shape,,,,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202711132,http://dx.doi.org/10.1093/ntr/ntz091,,
Nicotine & Tobacco Research,1262,2,7,0,sbjCol,Shape,Rectangle,,,170 (18.4%); 351 (38.0%); 402 (43.6%),https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202711132,http://dx.doi.org/10.1093/ntr/ntz091,,
Nicotine & Tobacco Research,1262,2,8,0,sbjCol,Shape,Novel,,,188 (20.2%); 344 (36.9%); 399 (42.9%),https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202711132,http://dx.doi.org/10.1093/ntr/ntz091,,
Nicotine & Tobacco Research,1262,2,9,0,sbjCol,Signal word,Signal word,,,,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202711132,http://dx.doi.org/10.1093/ntr/ntz091,,
Nicotine & Tobacco Research,1262,2,10,0,sbjCol,Signal word,Present,,,184 (19.7%); 344 (36.9%); 404 (43.3%),https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202711132,http://dx.doi.org/10.1093/ntr/ntz091,,
Nicotine & Tobacco Research,1262,2,11,0,sbjCol,Signal word,Absent,,,174 (18.9%); 351 (38.1%); 397 (43.1%),https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202711132,http://dx.doi.org/10.1093/ntr/ntz091,,
Nicotine & Tobacco Research,1262,2,12,0,sbjCol,Signal word,Age,,,27.9 (4.0); 27.7 (4.1); 27.6 (4.1),https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202711132,http://dx.doi.org/10.1093/ntr/ntz091,,
Nicotine & Tobacco Research,1262,2,13,0,sbjCol,Gender,Sex,,,,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202711132,http://dx.doi.org/10.1093/ntr/ntz091,,
Nicotine & Tobacco Research,1262,2,14,0,sbjCol,Gender,Male,,,197 (20.2%); 360 (36.9%); 419 (42.9%),https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202711132,http://dx.doi.org/10.1093/ntr/ntz091,,
Nicotine & Tobacco Research,1262,2,15,0,sbjCol,Gender,Female,,,161 (18.4%); 333 (38.0%); 382 (43.6%),https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202711132,http://dx.doi.org/10.1093/ntr/ntz091,,
Nicotine & Tobacco Research,1262,2,16,0,sbjCol,Race/Ethnicity,Race,,,,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202711132,http://dx.doi.org/10.1093/ntr/ntz091,Race/Ethnicity,
Nicotine & Tobacco Research,1262,2,17,0,sbjCol,Race/Ethnicity,White,,,253 (18.0%); 527 (37.6%); 623 (44.4%),https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202711132,http://dx.doi.org/10.1093/ntr/ntz091,Race/Ethnicity,White; 
Nicotine & Tobacco Research,1262,2,18,0,sbjCol,Race/Ethnicity,Black,,,55 (29.1%); 69 (36.5%); 65 (34.4%),https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202711132,http://dx.doi.org/10.1093/ntr/ntz091,Race/Ethnicity,Black or African American; 
Nicotine & Tobacco Research,1262,2,19,0,sbjCol,Race/Ethnicity,Other,,,47 (18.6%); 95 (37.4%); 111 (43.9%),https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202711132,http://dx.doi.org/10.1093/ntr/ntz091,Race/Ethnicity,Others; 
Nicotine & Tobacco Research,1262,2,20,0,sbjCol,Race/Ethnicity,Ethnicity,,,,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202711132,http://dx.doi.org/10.1093/ntr/ntz091,Race/Ethnicity,
Nicotine & Tobacco Research,1262,2,21,0,sbjCol,Race/Ethnicity,Not Hispanic,,,291 (18.4%); 601 (38.0%); 691 (43.7%),https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202711132,http://dx.doi.org/10.1093/ntr/ntz091,Race/Ethnicity,; non-Hispanic
Nicotine & Tobacco Research,1262,2,22,0,sbjCol,Race/Ethnicity,Hispanic,,,66 (25.5%); 86 (33.2%); 107 (41.3%),https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202711132,http://dx.doi.org/10.1093/ntr/ntz091,Race/Ethnicity,; Hispanic
Nicotine & Tobacco Research,1262,2,23,0,sbjCol,Income/SES,Income,,,,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202711132,http://dx.doi.org/10.1093/ntr/ntz091,,
Nicotine & Tobacco Research,1262,2,24,0,sbjCol,Income/SES,"<$50,000",,,184 (18.4%); 365 (36.5%); 451 (45.1%),https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202711132,http://dx.doi.org/10.1093/ntr/ntz091,,
Nicotine & Tobacco Research,1262,2,25,0,sbjCol,Income/SES,"≥$50,000",,,171 (20.4%); 326 (38.9%); 342 (40.8%),https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202711132,http://dx.doi.org/10.1093/ntr/ntz091,,
Nicotine & Tobacco Research,1262,2,26,0,sbjCol,Sexual orientation,Sexual orientation,,,,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202711132,http://dx.doi.org/10.1093/ntr/ntz091,,
Nicotine & Tobacco Research,1262,2,27,0,sbjCol,Sexual orientation,Heterosexual,,,295 (19.6%); 572 (38.0%); 640 (42.5%),https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202711132,http://dx.doi.org/10.1093/ntr/ntz091,,
Nicotine & Tobacco Research,1262,2,28,0,sbjCol,Sexual orientation,LGB+,,,61 (18.4%); 114 (34.3%); 157 (47.3%),https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202711132,http://dx.doi.org/10.1093/ntr/ntz091,,
Nicotine & Tobacco Research,1262,2,29,0,sbjCol,E-cigarette user status,E-cigarette user status,,,,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202711132,http://dx.doi.org/10.1093/ntr/ntz091,,
Nicotine & Tobacco Research,1262,2,30,0,sbjCol,E-cigarette user status,Susceptible never user,,,97 (20.8%); 145 (31.0%); 225 (48.2%),https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202711132,http://dx.doi.org/10.1093/ntr/ntz091,,
Nicotine & Tobacco Research,1262,2,31,0,sbjCol,E-cigarette user status,Ever user,,,163 (18.0%); 360 (39.8%); 382 (42.2%),https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202711132,http://dx.doi.org/10.1093/ntr/ntz091,,
Nicotine & Tobacco Research,1262,2,32,0,sbjCol,E-cigarette user status,Current user,,,98 (20.3%); 190 (39.4%); 194 (40.2%),https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202711132,http://dx.doi.org/10.1093/ntr/ntz091,,
Nicotine & Tobacco Research,1262,2,0,0,colHd,,,,,"Full sample; Color; Black on white; Black on yellow; Yellow on black; Shape; Rectangle; Novel; Signal word; Present; Absent; Age; Sex; Male; Female; Race; White; Black; Other; Ethnicity; Not Hispanic; Hispanic; Income; <$50,000; ≥$50,000; Sexual orientation; Heterosexual; LGB+; E-cigarette user status; Susceptible never user; Ever user; Current user",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202711132,http://dx.doi.org/10.1093/ntr/ntz091,,
Nicotine & Tobacco Research,1262,2,0,1,colHd,Recall,Recall score 1 n (%) or mean (SD),,,358 (19.3%); ; 102 (16.6%); 117 (18.8%); 139 (22.6%); ; 170 (18.4%); 188 (20.2%); ; 184 (19.7%); 174 (18.9%); 27.9 (4.0); ; 197 (20.2%); 161 (18.4%); ; 253 (18.0%); 55 (29.1%); 47 (18.6%); ; 291 (18.4%); 66 (25.5%); ; 184 (18.4%); 171 (20.4%); ; 295 (19.6%); 61 (18.4%); ; 97 (20.8%); 163 (18.0%); 98 (20.3%),https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202711132,http://dx.doi.org/10.1093/ntr/ntz091,,
Nicotine & Tobacco Research,1262,2,0,2,colHd,Recall,Recall score 2 n (%) or mean (SD),,,695 (37.5%); ; 238 (38.7%); 254 (40.8%); 203 (33.0%); ; 351 (38.0%); 344 (36.9%); ; 344 (36.9%); 351 (38.1%); 27.7 (4.1); ; 360 (36.9%); 333 (38.0%); ; 527 (37.6%); 69 (36.5%); 95 (37.4%); ; 601 (38.0%); 86 (33.2%); ; 365 (36.5%); 326 (38.9%); ; 572 (38.0%); 114 (34.3%); ; 145 (31.0%); 360 (39.8%); 190 (39.4%),https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202711132,http://dx.doi.org/10.1093/ntr/ntz091,,
Nicotine & Tobacco Research,1262,2,0,3,colHd,Recall,Recall score 3 n (%) or mean (SD),,,801 (43.2%); ; 275 (44.7%); 252 (40.4%); 274 (44.5%); ; 402 (43.6%); 399 (42.9%); ; 404 (43.3%); 397 (43.1%); 27.6 (4.1); ; 419 (42.9%); 382 (43.6%); ; 623 (44.4%); 65 (34.4%); 111 (43.9%); ; 691 (43.7%); 107 (41.3%); ; 451 (45.1%); 342 (40.8%); ; 640 (42.5%); 157 (47.3%); ; 225 (48.2%); 382 (42.2%); 194 (40.2%),https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202711132,http://dx.doi.org/10.1093/ntr/ntz091,,
Nicotine & Tobacco Research,1263,2,1,0,sbjCol,Gender,Female,,,43.3; 46.2,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709775,http://dx.doi.org/10.1093/ntr/nty270,,
Nicotine & Tobacco Research,1263,2,2,0,sbjCol,Race/Ethnicity,Race,,,,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709775,http://dx.doi.org/10.1093/ntr/nty270,Race/Ethnicity,
Nicotine & Tobacco Research,1263,2,3,0,sbjCol,Race/Ethnicity,White,,,65.2; 66.3,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709775,http://dx.doi.org/10.1093/ntr/nty270,Race/Ethnicity,White; 
Nicotine & Tobacco Research,1263,2,4,0,sbjCol,Race/Ethnicity,African American,,,9.9; 14.7,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709775,http://dx.doi.org/10.1093/ntr/nty270,Race/Ethnicity,Black or African American; 
Nicotine & Tobacco Research,1263,2,5,0,sbjCol,Race/Ethnicity,Latinx/Hispanic,,,16.0; 11.2,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709775,http://dx.doi.org/10.1093/ntr/nty270,Race/Ethnicity,Latino; Hispanic
Nicotine & Tobacco Research,1263,2,6,0,sbjCol,Race/Ethnicity,Other race/ethnicity,,,9.0; 7.8,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709775,http://dx.doi.org/10.1093/ntr/nty270,Race/Ethnicity,Others; 
